reading_date_time,temperature_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,town_name
2023-05-09 22:00:00,9.8,0.0,0.0,19.2,293.2,Exeter
2023-05-09 23:00:00,9.8,0.0,0.0,19.0,288.8,Exeter
2023-05-10 00:00:00,10.1,0.0,0.0,19.0,285.4,Exeter
2023-05-10 01:00:00,10.3,0.0,0.0,20.4,284.3,Exeter
2023-05-10 02:00:00,10.4,0.0,0.0,19.9,286.8,Exeter
2023-05-10 03:00:00,10.3,0.0,0.0,18.7,289.1,Exeter
2023-05-10 04:00:00,10.4,0.0,0.0,18.7,289.1,Exeter
2023-05-10 05:00:00,10.8,0.0,0.0,19.3,290.8,Exeter
2023-05-10 06:00:00,11.1,0.0,0.0,18.1,291.0,Exeter
2023-05-10 07:00:00,12.0,0.0,0.0,21.7,291.4,Exeter
2023-05-10 08:00:00,12.7,0.0,0.0,20.6,286.2,Exeter
2023-05-10 09:00:00,13.6,0.1,0.1,23.1,291.0,Exeter
2023-05-10 10:00:00,13.8,0.1,0.1,21.7,289.3,Exeter
2023-05-10 11:00:00,14.1,0.1,0.1,22.1,289.0,Exeter
2023-05-10 12:00:00,14.1,0.1,0.1,21.4,289.7,Exeter
2023-05-10 13:00:00,13.9,0.0,0.0,21.2,279.8,Exeter
2023-05-10 14:00:00,14.5,0.0,0.0,22.5,282.9,Exeter
2023-05-10 15:00:00,14.7,0.0,0.0,23.5,287.9,Exeter
2023-05-10 16:00:00,14.0,0.0,0.0,22.6,286.7,Exeter
2023-05-10 17:00:00,13.4,0.0,0.0,23.2,282.5,Exeter
2023-05-10 18:00:00,12.3,0.0,0.0,20.0,283.5,Exeter
2023-05-10 19:00:00,11.4,0.0,0.0,18.1,287.4,Exeter
2023-05-10 20:00:00,10.1,0.0,0.0,14.9,285.4,Exeter
2023-05-10 21:00:00,9.5,0.0,0.0,12.5,281.6,Exeter
2023-05-10 22:00:00,9.2,0.0,0.0,12.1,280.3,Exeter
2023-05-10 23:00:00,8.8,0.0,0.0,11.0,281.3,Exeter
2023-05-11 00:00:00,9.3,0.0,0.0,9.1,276.8,Exeter
2023-05-11 01:00:00,9.3,0.0,0.0,7.6,275.4,Exeter
2023-05-11 02:00:00,9.0,0.0,0.0,7.2,270.0,Exeter
2023-05-11 03:00:00,8.8,0.0,0.0,8.3,275.0,Exeter
2023-05-11 04:00:00,9.2,0.0,0.0,11.2,290.8,Exeter
2023-05-11 05:00:00,9.2,0.0,0.0,10.6,298.3,Exeter
2023-05-11 06:00:00,10.0,0.0,0.0,10.3,299.2,Exeter
2023-05-11 07:00:00,11.3,0.0,0.0,13.0,311.6,Exeter
2023-05-11 08:00:00,12.3,0.1,0.1,13.3,310.6,Exeter
2023-05-11 09:00:00,13.3,0.1,0.1,12.1,306.5,Exeter
2023-05-11 10:00:00,14.2,0.0,0.0,12.4,305.5,Exeter
2023-05-11 11:00:00,14.7,0.1,0.1,13.2,315.0,Exeter
2023-05-11 12:00:00,13.0,0.1,0.1,10.4,313.6,Exeter
2023-05-11 13:00:00,14.6,0.1,0.1,8.4,295.5,Exeter
2023-05-11 14:00:00,15.8,0.1,0.1,12.8,302.3,Exeter
2023-05-11 15:00:00,15.5,0.1,0.1,15.8,304.8,Exeter
2023-05-11 16:00:00,14.7,0.1,0.1,17.3,313.3,Exeter
2023-05-11 17:00:00,14.0,0.0,0.0,17.3,315.0,Exeter
2023-05-11 18:00:00,13.4,0.0,0.0,15.3,320.7,Exeter
2023-05-11 19:00:00,12.1,0.0,0.0,11.9,324.9,Exeter
2023-05-11 20:00:00,10.3,0.0,0.0,9.4,319.6,Exeter
2023-05-11 21:00:00,9.3,0.0,0.0,9.4,319.6,Exeter
2023-05-11 22:00:00,8.4,0.0,0.0,7.7,318.8,Exeter
2023-05-11 23:00:00,7.8,0.0,0.0,7.1,319.1,Exeter
2023-05-12 00:00:00,7.3,0.0,0.0,6.0,335.0,Exeter
2023-05-12 01:00:00,7.5,0.0,0.0,6.8,334.8,Exeter
2023-05-12 02:00:00,7.9,0.0,0.0,7.5,343.3,Exeter
2023-05-12 03:00:00,8.4,0.0,0.0,10.1,2.0,Exeter
2023-05-12 04:00:00,8.7,0.0,0.0,11.5,14.5,Exeter
2023-05-12 05:00:00,8.8,0.0,0.0,11.8,12.3,Exeter
2023-05-12 06:00:00,10.0,0.0,0.0,12.4,10.0,Exeter
2023-05-12 07:00:00,11.4,0.0,0.0,20.9,28.8,Exeter
2023-05-12 08:00:00,11.7,0.0,0.0,19.8,27.0,Exeter
2023-05-12 09:00:00,12.1,0.0,0.0,20.6,27.0,Exeter
2023-05-12 10:00:00,13.8,0.0,0.0,20.3,29.7,Exeter
2023-05-12 11:00:00,15.1,0.0,0.0,21.3,34.0,Exeter
2023-05-12 12:00:00,16.3,0.0,0.0,18.8,28.5,Exeter
2023-05-12 13:00:00,16.9,0.0,0.0,22.2,19.9,Exeter
2023-05-12 14:00:00,16.7,0.0,0.0,23.8,20.4,Exeter
2023-05-12 15:00:00,16.6,0.0,0.0,25.4,18.2,Exeter
2023-05-12 16:00:00,16.4,0.0,0.0,25.5,18.9,Exeter
2023-05-12 17:00:00,15.8,0.0,0.0,22.8,21.3,Exeter
2023-05-12 18:00:00,14.5,0.0,0.0,19.8,19.1,Exeter
2023-05-12 19:00:00,13.6,0.0,0.0,21.5,17.5,Exeter
2023-05-12 20:00:00,12.9,0.0,0.0,21.8,22.3,Exeter
2023-05-12 21:00:00,12.6,0.0,0.0,22.5,26.6,Exeter
2023-05-12 22:00:00,11.9,0.0,0.0,22.4,25.7,Exeter
2023-05-12 23:00:00,11.4,0.0,0.0,20.5,21.6,Exeter
2023-05-13 00:00:00,10.9,0.0,0.0,20.2,22.0,Exeter
2023-05-13 01:00:00,10.4,0.0,0.0,18.6,21.6,Exeter
2023-05-13 02:00:00,9.8,0.0,0.0,15.4,20.6,Exeter
2023-05-13 03:00:00,9.4,0.0,0.0,12.8,16.4,Exeter
2023-05-13 04:00:00,8.9,0.0,0.0,12.4,10.0,Exeter
2023-05-13 05:00:00,8.5,0.0,0.0,12.4,8.4,Exeter
2023-05-13 06:00:00,9.4,0.0,0.0,10.5,7.9,Exeter
2023-05-13 07:00:00,10.5,0.0,0.0,9.2,25.6,Exeter
2023-05-13 08:00:00,11.7,0.0,0.0,9.0,16.3,Exeter
2023-05-13 09:00:00,13.3,0.0,0.0,11.4,18.4,Exeter
2023-05-13 10:00:00,14.8,0.0,0.0,10.9,27.4,Exeter
2023-05-13 11:00:00,15.5,0.0,0.0,9.6,19.8,Exeter
2023-05-13 12:00:00,17.3,0.0,0.0,10.0,37.7,Exeter
2023-05-13 13:00:00,17.9,0.0,0.0,9.5,29.5,Exeter
2023-05-13 14:00:00,18.2,0.0,0.0,8.7,16.9,Exeter
2023-05-13 15:00:00,18.6,0.0,0.0,8.2,15.3,Exeter
2023-05-13 16:00:00,18.8,0.0,0.0,6.2,10.0,Exeter
2023-05-13 17:00:00,18.6,0.0,0.0,6.5,6.3,Exeter
2023-05-13 18:00:00,17.9,0.0,0.0,7.1,14.7,Exeter
2023-05-13 19:00:00,15.9,0.0,0.0,5.1,4.1,Exeter
2023-05-13 20:00:00,12.8,0.0,0.0,6.5,360.0,Exeter
2023-05-13 21:00:00,11.6,0.0,0.0,6.8,357.0,Exeter
2023-05-13 22:00:00,10.2,0.0,0.0,6.9,6.0,Exeter
2023-05-13 23:00:00,9.3,0.0,0.0,8.2,15.3,Exeter
2023-05-14 00:00:00,9.3,0.0,0.0,5.3,331.7,Exeter
2023-05-14 01:00:00,9.0,0.0,0.0,7.4,317.0,Exeter
2023-05-14 02:00:00,8.5,0.0,0.0,8.0,324.2,Exeter
2023-05-14 03:00:00,8.3,0.0,0.0,8.0,324.2,Exeter
2023-05-14 04:00:00,8.0,0.0,0.0,6.7,323.7,Exeter
2023-05-14 05:00:00,7.8,0.0,0.0,7.7,318.8,Exeter
2023-05-14 06:00:00,9.0,0.0,0.0,8.2,318.6,Exeter
2023-05-14 07:00:00,10.8,0.0,0.0,8.4,316.7,Exeter
2023-05-14 08:00:00,13.2,0.0,0.0,10.2,315.0,Exeter
2023-05-14 09:00:00,15.4,0.0,0.0,10.2,309.3,Exeter
2023-05-14 10:00:00,17.0,0.0,0.0,11.6,306.2,Exeter
2023-05-14 11:00:00,17.1,0.0,0.0,14.5,312.0,Exeter
2023-05-14 12:00:00,17.6,0.0,0.0,9.2,300.6,Exeter
2023-05-14 13:00:00,18.2,0.2,0.2,10.9,297.4,Exeter
2023-05-14 14:00:00,18.5,0.2,0.2,9.7,296.6,Exeter
2023-05-14 15:00:00,18.6,0.3,0.3,10.5,296.6,Exeter
2023-05-14 16:00:00,17.6,0.0,0.0,15.6,308.5,Exeter
2023-05-14 17:00:00,15.7,0.0,0.0,16.8,311.5,Exeter
2023-05-14 18:00:00,15.1,0.0,0.0,13.7,299.9,Exeter
2023-05-14 19:00:00,14.0,0.0,0.0,8.8,305.0,Exeter
2023-05-14 20:00:00,12.6,0.8,0.8,8.4,309.8,Exeter
2023-05-14 21:00:00,11.9,0.0,0.0,9.0,331.4,Exeter
2023-05-14 22:00:00,11.8,0.0,0.0,9.2,329.4,Exeter
2023-05-14 23:00:00,12.0,0.0,0.0,9.3,324.5,Exeter
2023-05-15 00:00:00,11.7,0.1,0.1,11.5,321.3,Exeter
2023-05-15 01:00:00,11.8,0.0,0.0,14.3,319.1,Exeter
2023-05-15 02:00:00,11.7,0.1,0.1,18.2,330.4,Exeter
2023-05-15 03:00:00,11.4,0.3,0.3,15.3,336.4,Exeter
2023-05-15 04:00:00,11.0,0.0,0.0,15.5,329.3,Exeter
2023-05-15 05:00:00,10.2,0.0,0.0,16.6,330.1,Exeter
2023-05-15 06:00:00,9.9,0.0,0.0,17.6,329.2,Exeter
2023-05-15 07:00:00,10.6,0.0,0.0,18.2,332.9,Exeter
2023-05-15 08:00:00,11.5,0.0,0.0,20.6,343.8,Exeter
2023-05-15 09:00:00,12.4,0.0,0.0,20.4,351.9,Exeter
2023-05-15 10:00:00,13.3,0.0,0.0,22.4,348.9,Exeter
2023-05-15 11:00:00,13.4,0.0,0.0,21.3,344.3,Exeter
2023-05-15 12:00:00,13.9,0.0,0.0,21.9,345.7,Exeter
2023-05-15 13:00:00,14.4,0.0,0.0,21.7,347.6,Exeter
2023-05-15 14:00:00,14.3,0.0,0.0,20.1,349.7,Exeter
2023-05-15 15:00:00,14.6,0.0,0.0,20.7,353.0,Exeter
2023-05-15 16:00:00,14.0,0.0,0.0,17.7,343.4,Exeter
2023-05-15 17:00:00,13.5,0.0,0.0,19.7,331.6,Exeter
2023-05-15 18:00:00,12.8,0.0,0.0,17.6,325.0,Exeter
2023-05-15 19:00:00,11.5,0.0,0.0,15.8,318.7,Exeter
2023-05-15 20:00:00,10.0,0.0,0.0,14.6,320.0,Exeter
2023-05-15 21:00:00,9.0,0.0,0.0,13.6,322.5,Exeter
2023-05-15 22:00:00,8.3,0.0,0.0,12.1,323.5,Exeter
2023-05-15 23:00:00,7.7,0.0,0.0,10.5,319.2,Exeter
2023-05-16 00:00:00,7.1,0.0,0.0,10.0,307.7,Exeter
2023-05-16 01:00:00,6.4,0.0,0.0,8.8,305.0,Exeter
2023-05-16 02:00:00,5.8,0.0,0.0,8.3,304.4,Exeter
2023-05-16 03:00:00,5.3,0.0,0.0,7.9,309.5,Exeter
2023-05-16 04:00:00,4.8,0.0,0.0,8.4,309.8,Exeter
2023-05-16 05:00:00,4.9,0.0,0.0,8.2,311.4,Exeter
2023-05-16 06:00:00,6.7,0.0,0.0,8.7,311.6,Exeter
2023-05-16 07:00:00,9.3,0.0,0.0,6.9,317.1,Exeter
2023-05-16 08:00:00,11.4,0.0,0.0,5.9,322.4,Exeter
2023-05-16 09:00:00,12.9,0.0,0.0,6.5,340.6,Exeter
2023-05-16 10:00:00,14.1,0.0,0.0,13.1,344.1,Exeter
2023-05-16 11:00:00,14.0,0.0,0.0,13.7,346.3,Exeter
2023-05-16 12:00:00,14.8,0.0,0.0,14.8,337.2,Exeter
2023-05-16 13:00:00,15.8,0.0,0.0,15.3,333.4,Exeter
2023-05-16 14:00:00,15.3,0.0,0.0,16.6,330.1,Exeter
2023-05-16 15:00:00,15.1,0.0,0.0,16.0,328.8,Exeter
2023-05-16 16:00:00,15.3,0.0,0.0,15.2,323.7,Exeter
2023-05-16 17:00:00,15.3,0.0,0.0,17.4,320.0,Exeter
2023-05-16 18:00:00,14.0,0.0,0.0,19.6,312.8,Exeter
2023-05-16 19:00:00,13.0,0.0,0.0,15.8,315.0,Exeter
2023-05-16 20:00:00,11.2,0.0,0.0,12.5,313.8,Exeter
2023-05-16 21:00:00,10.0,0.0,0.0,12.0,316.2,Exeter
2023-05-16 22:00:00,9.1,0.0,0.0,10.5,319.2,Exeter
2023-05-16 23:00:00,8.2,0.0,0.0,7.4,317.0,Exeter
2023-05-17 00:00:00,8.0,0.0,0.0,7.9,320.5,Exeter
2023-05-17 01:00:00,7.7,0.0,0.0,6.4,333.4,Exeter
2023-05-17 02:00:00,7.0,0.0,0.0,5.8,338.2,Exeter
2023-05-17 03:00:00,6.8,0.0,0.0,5.5,336.8,Exeter
2023-05-17 04:00:00,6.3,0.0,0.0,5.2,335.2,Exeter
2023-05-17 05:00:00,6.2,0.0,0.0,5.7,341.6,Exeter
2023-05-17 06:00:00,8.1,0.0,0.0,7.2,342.5,Exeter
2023-05-17 07:00:00,10.7,0.0,0.0,6.3,336.4,Exeter
2023-05-17 08:00:00,12.8,0.0,0.0,6.2,353.3,Exeter
2023-05-17 09:00:00,14.1,0.0,0.0,5.9,10.6,Exeter
2023-05-17 10:00:00,15.1,0.0,0.0,6.6,9.5,Exeter
2023-05-17 11:00:00,16.0,0.0,0.0,8.8,9.5,Exeter
2023-05-17 12:00:00,16.8,0.0,0.0,7.3,20.2,Exeter
2023-05-17 13:00:00,16.9,0.0,0.0,5.9,14.0,Exeter
2023-05-17 14:00:00,17.1,0.0,0.0,4.3,355.2,Exeter
2023-05-17 15:00:00,17.4,0.0,0.0,6.2,324.5,Exeter
2023-05-17 16:00:00,16.6,0.0,0.0,10.0,334.4,Exeter
2023-05-17 17:00:00,16.1,0.0,0.0,10.8,358.1,Exeter
2023-05-17 18:00:00,16.0,0.0,0.0,6.9,9.0,Exeter
2023-05-17 19:00:00,14.5,0.0,0.0,6.2,324.5,Exeter
2023-05-17 20:00:00,12.2,0.0,0.0,10.4,313.6,Exeter
2023-05-17 21:00:00,10.8,0.0,0.0,9.1,303.7,Exeter
2023-05-17 22:00:00,9.9,0.0,0.0,9.2,300.6,Exeter
2023-05-17 23:00:00,9.5,0.0,0.0,9.6,304.3,Exeter
2023-05-18 00:00:00,9.3,0.0,0.0,10.7,312.3,Exeter
2023-05-18 01:00:00,9.1,0.0,0.0,10.2,309.3,Exeter
2023-05-18 02:00:00,9.3,0.0,0.0,10.2,309.3,Exeter
2023-05-18 03:00:00,9.7,0.0,0.0,11.2,315.0,Exeter
2023-05-18 04:00:00,9.8,0.0,0.0,12.2,312.6,Exeter
2023-05-18 05:00:00,9.9,0.0,0.0,12.0,311.3,Exeter
2023-05-18 06:00:00,10.6,0.0,0.0,12.0,311.3,Exeter
2023-05-18 07:00:00,12.0,0.0,0.0,12.2,312.6,Exeter
2023-05-18 08:00:00,13.2,0.0,0.0,12.0,316.2,Exeter
2023-05-18 09:00:00,14.5,0.0,0.0,11.2,320.2,Exeter
2023-05-18 10:00:00,15.9,0.0,0.0,10.3,323.5,Exeter
2023-05-18 11:00:00,17.0,0.0,0.0,10.3,323.5,Exeter
2023-05-18 12:00:00,18.0,0.0,0.0,7.7,322.6,Exeter
2023-05-18 13:00:00,18.4,0.0,0.0,7.7,318.8,Exeter
2023-05-18 14:00:00,18.3,0.0,0.0,5.9,322.4,Exeter
2023-05-18 15:00:00,18.4,0.0,0.0,7.4,320.9,Exeter
2023-05-18 16:00:00,17.6,0.0,0.0,10.2,317.9,Exeter
2023-05-18 17:00:00,16.2,0.0,0.0,15.0,317.9,Exeter
2023-05-18 18:00:00,14.5,0.0,0.0,17.1,317.6,Exeter
2023-05-18 19:00:00,12.9,0.0,0.0,14.0,316.0,Exeter
2023-05-18 20:00:00,11.9,0.0,0.0,12.2,315.0,Exeter
2023-05-18 21:00:00,11.3,0.0,0.0,13.2,317.2,Exeter
2023-05-18 22:00:00,10.4,0.0,0.0,11.7,312.5,Exeter
2023-05-18 23:00:00,10.1,0.0,0.0,13.0,311.6,Exeter
2023-05-19 00:00:00,9.8,0.0,0.0,14.6,310.0,Exeter
2023-05-19 01:00:00,9.3,0.0,0.0,12.2,317.4,Exeter
2023-05-19 02:00:00,9.0,0.0,0.0,12.3,319.8,Exeter
2023-05-19 03:00:00,8.7,0.0,0.0,12.5,316.2,Exeter
2023-05-19 04:00:00,8.1,0.0,0.0,11.5,313.7,Exeter
2023-05-19 05:00:00,8.2,0.0,0.0,12.0,313.8,Exeter
2023-05-19 06:00:00,9.6,0.0,0.0,8.9,313.4,Exeter
2023-05-19 07:00:00,11.4,0.0,0.0,10.6,324.7,Exeter
2023-05-19 08:00:00,13.4,0.0,0.0,10.5,329.0,Exeter
2023-05-19 09:00:00,15.1,0.0,0.0,10.8,344.6,Exeter
2023-05-19 10:00:00,15.9,0.0,0.0,9.7,355.8,Exeter
2023-05-19 11:00:00,16.5,0.0,0.0,8.6,2.4,Exeter
2023-05-19 12:00:00,16.9,0.0,0.0,12.2,13.6,Exeter
2023-05-19 13:00:00,17.2,0.0,0.0,14.0,11.9,Exeter
2023-05-19 14:00:00,17.4,0.1,0.1,13.3,3.1,Exeter
2023-05-19 15:00:00,18.2,0.0,0.0,13.0,3.2,Exeter
2023-05-19 16:00:00,17.9,0.0,0.0,14.3,11.6,Exeter
2023-05-19 17:00:00,17.0,0.1,0.1,12.2,45.0,Exeter
2023-05-19 18:00:00,15.9,0.0,0.0,6.8,71.6,Exeter
2023-05-19 19:00:00,15.3,0.0,0.0,8.1,20.9,Exeter
2023-05-19 20:00:00,13.8,0.0,0.0,13.1,15.9,Exeter
2023-05-19 21:00:00,12.2,0.0,0.0,12.0,8.6,Exeter
2023-05-19 22:00:00,11.5,0.0,0.0,11.1,13.1,Exeter
2023-05-19 23:00:00,11.2,0.0,0.0,11.0,23.2,Exeter
2023-05-20 00:00:00,11.2,0.0,0.0,12.4,25.8,Exeter
2023-05-20 01:00:00,10.8,0.0,0.0,11.6,21.8,Exeter
2023-05-20 02:00:00,10.4,0.0,0.0,10.8,21.4,Exeter
2023-05-20 03:00:00,10.0,0.0,0.0,10.0,21.0,Exeter
2023-05-20 04:00:00,9.5,0.0,0.0,9.4,17.7,Exeter
2023-05-20 05:00:00,9.5,0.0,0.0,9.3,13.5,Exeter
2023-05-20 06:00:00,10.5,0.0,0.0,12.1,22.8,Exeter
2023-05-20 07:00:00,11.5,0.0,0.0,11.7,17.9,Exeter
2023-05-20 08:00:00,12.6,0.0,0.0,13.6,17.0,Exeter
2023-05-20 09:00:00,13.9,0.0,0.0,15.6,28.9,Exeter
2023-05-20 10:00:00,15.0,0.0,0.0,14.8,34.1,Exeter
2023-05-20 11:00:00,16.1,0.0,0.0,15.1,33.3,Exeter
2023-05-20 12:00:00,17.3,0.0,0.0,14.4,36.9,Exeter
2023-05-20 13:00:00,17.8,0.0,0.0,15.4,37.4,Exeter
2023-05-20 14:00:00,18.1,0.0,0.0,16.6,29.9,Exeter
2023-05-20 15:00:00,18.2,0.0,0.0,17.7,29.2,Exeter
2023-05-20 16:00:00,17.8,0.0,0.0,16.9,29.3,Exeter
2023-05-20 17:00:00,17.3,0.0,0.0,16.4,26.0,Exeter
2023-05-20 18:00:00,16.8,0.0,0.0,12.5,11.6,Exeter
2023-05-20 19:00:00,15.5,0.0,0.0,8.7,355.2,Exeter
2023-05-20 20:00:00,13.1,0.0,0.0,8.0,349.7,Exeter
2023-05-20 21:00:00,12.5,0.0,0.0,8.4,9.9,Exeter
2023-05-20 22:00:00,11.6,0.0,0.0,9.1,18.4,Exeter
2023-05-20 23:00:00,10.8,0.0,0.0,9.8,6.3,Exeter
2023-05-21 00:00:00,10.4,0.0,0.0,9.8,6.3,Exeter
2023-05-21 01:00:00,9.8,0.0,0.0,10.5,3.9,Exeter
2023-05-21 02:00:00,9.3,0.0,0.0,11.8,12.3,Exeter
2023-05-21 03:00:00,8.8,0.0,0.0,12.8,11.3,Exeter
2023-05-21 04:00:00,8.3,0.0,0.0,12.6,13.2,Exeter
2023-05-21 05:00:00,8.1,0.0,0.0,12.2,19.0,Exeter
2023-05-21 06:00:00,9.3,0.0,0.0,12.7,14.8,Exeter
2023-05-21 07:00:00,10.9,0.0,0.0,11.3,16.7,Exeter
2023-05-21 08:00:00,12.6,0.0,0.0,12.6,20.0,Exeter
2023-05-21 09:00:00,14.1,0.0,0.0,14.5,26.6,Exeter
2023-05-21 10:00:00,15.4,0.0,0.0,15.2,31.4,Exeter
2023-05-21 11:00:00,16.4,0.0,0.0,14.4,36.9,Exeter
2023-05-21 12:00:00,17.5,0.0,0.0,14.5,34.9,Exeter
2023-05-21 13:00:00,18.0,0.0,0.0,14.2,27.2,Exeter
2023-05-21 14:00:00,18.4,0.0,0.0,15.8,30.1,Exeter
2023-05-21 15:00:00,18.4,0.0,0.0,16.3,24.9,Exeter
2023-05-21 16:00:00,18.1,0.0,0.0,16.0,22.5,Exeter
2023-05-21 17:00:00,17.8,0.0,0.0,15.7,10.5,Exeter
2023-05-21 18:00:00,17.2,0.0,0.0,12.3,355.0,Exeter
2023-05-21 19:00:00,16.0,0.0,0.0,11.2,358.2,Exeter
2023-05-21 20:00:00,14.0,0.0,0.0,10.9,5.7,Exeter
2023-05-21 21:00:00,12.5,0.0,0.0,9.8,6.3,Exeter
2023-05-21 22:00:00,11.4,0.0,0.0,8.8,348.2,Exeter
2023-05-21 23:00:00,10.8,0.0,0.0,8.3,360.0,Exeter
2023-05-22 00:00:00,10.9,0.0,0.0,9.1,9.1,Exeter
2023-05-22 01:00:00,10.2,0.0,0.0,8.4,7.4,Exeter
2023-05-22 02:00:00,9.6,0.0,0.0,8.6,357.6,Exeter
2023-05-22 03:00:00,9.1,0.0,0.0,8.4,350.1,Exeter
2023-05-22 04:00:00,8.6,0.0,0.0,8.3,342.3,Exeter
2023-05-22 05:00:00,8.8,0.0,0.0,9.2,339.4,Exeter
2023-05-22 06:00:00,11.0,0.0,0.0,11.0,348.7,Exeter
2023-05-22 07:00:00,13.6,0.0,0.0,10.8,1.9,Exeter
2023-05-22 08:00:00,15.5,0.0,0.0,14.9,7.0,Exeter
2023-05-22 09:00:00,16.9,0.0,0.0,17.1,7.3,Exeter
2023-05-22 10:00:00,18.0,0.0,0.0,17.9,9.3,Exeter
2023-05-22 11:00:00,18.9,0.0,0.0,17.2,9.7,Exeter
2023-05-22 12:00:00,19.7,0.0,0.0,18.7,19.1,Exeter
2023-05-22 13:00:00,20.1,0.0,0.0,18.2,27.1,Exeter
2023-05-22 14:00:00,20.3,0.0,0.0,16.6,21.6,Exeter
2023-05-22 15:00:00,20.2,0.0,0.0,16.5,16.5,Exeter
2023-05-22 16:00:00,20.5,0.0,0.0,16.7,18.8,Exeter
2023-05-22 17:00:00,19.7,0.0,0.0,18.6,351.1,Exeter
2023-05-22 18:00:00,17.7,0.0,0.0,17.9,335.0,Exeter
2023-05-22 19:00:00,16.2,0.0,0.0,15.9,331.7,Exeter
2023-05-22 20:00:00,14.3,0.0,0.0,13.3,327.2,Exeter
2023-05-22 21:00:00,13.1,0.0,0.0,12.7,325.4,Exeter
2023-05-22 22:00:00,12.5,0.0,0.0,12.2,341.0,Exeter
2023-05-22 23:00:00,12.4,0.0,0.0,13.0,6.3,Exeter
2023-05-23 00:00:00,11.9,0.0,0.0,12.1,12.0,Exeter
2023-05-23 01:00:00,11.1,0.0,0.0,11.3,9.2,Exeter
2023-05-23 02:00:00,10.2,0.0,0.0,8.3,355.0,Exeter
2023-05-23 03:00:00,9.4,0.0,0.0,7.3,348.7,Exeter
2023-05-23 04:00:00,8.9,0.0,0.0,6.9,351.0,Exeter
2023-05-23 05:00:00,9.2,0.0,0.0,7.3,351.5,Exeter
2023-05-23 06:00:00,10.7,0.0,0.0,9.1,353.2,Exeter
2023-05-23 07:00:00,12.5,0.0,0.0,8.8,9.5,Exeter
2023-05-23 08:00:00,13.7,0.0,0.0,8.7,24.4,Exeter
2023-05-23 09:00:00,15.0,0.0,0.0,7.5,35.2,Exeter
2023-05-23 10:00:00,15.8,0.0,0.0,5.5,31.6,Exeter
2023-05-23 11:00:00,16.4,0.0,0.0,5.5,23.2,Exeter
2023-05-23 12:00:00,17.9,0.0,0.0,5.2,24.8,Exeter
2023-05-23 13:00:00,17.8,0.1,0.1,8.8,11.8,Exeter
2023-05-23 14:00:00,18.1,0.0,0.0,9.3,27.6,Exeter
2023-05-23 15:00:00,18.3,0.1,0.1,8.8,35.0,Exeter
2023-05-23 16:00:00,18.2,0.1,0.1,9.2,38.7,Exeter
2023-05-23 17:00:00,18.3,0.0,0.0,10.1,34.8,Exeter
2023-05-23 18:00:00,17.3,0.0,0.0,12.6,23.6,Exeter
2023-05-23 19:00:00,16.0,0.0,0.0,11.9,28.9,Exeter
2023-05-23 20:00:00,14.1,0.0,0.0,9.2,20.6,Exeter
2023-05-23 21:00:00,12.4,0.0,0.0,7.2,357.1,Exeter
2023-05-23 22:00:00,11.0,0.0,0.0,6.2,350.0,Exeter
2023-05-23 23:00:00,10.2,0.0,0.0,5.6,345.1,Exeter
2023-05-24 00:00:00,9.2,0.0,0.0,6.9,312.9,Exeter
2023-05-24 01:00:00,8.6,0.0,0.0,5.4,312.3,Exeter
2023-05-24 02:00:00,8.5,0.0,0.0,5.9,312.5,Exeter
2023-05-24 03:00:00,8.6,0.0,0.0,7.7,322.6,Exeter
2023-05-24 04:00:00,8.7,0.0,0.0,8.9,328.2,Exeter
2023-05-24 05:00:00,9.1,0.0,0.0,10.3,330.8,Exeter
2023-05-24 06:00:00,10.5,0.0,0.0,9.7,321.0,Exeter
2023-05-24 07:00:00,12.5,0.0,0.0,7.3,327.1,Exeter
2023-05-24 08:00:00,14.5,0.0,0.0,6.2,339.4,Exeter
2023-05-24 09:00:00,16.2,0.0,0.0,7.6,357.3,Exeter
2023-05-24 10:00:00,17.4,0.0,0.0,9.1,353.2,Exeter
2023-05-24 11:00:00,18.6,0.0,0.0,10.1,358.0,Exeter
2023-05-24 12:00:00,19.0,0.0,0.0,11.6,354.6,Exeter
2023-05-24 13:00:00,19.7,0.0,0.0,13.8,352.5,Exeter
2023-05-24 14:00:00,20.3,0.0,0.0,14.8,1.4,Exeter
2023-05-24 15:00:00,20.6,0.0,0.0,13.3,1.5,Exeter
2023-05-24 16:00:00,20.8,0.0,0.0,13.0,358.4,Exeter
2023-05-24 17:00:00,20.4,0.0,0.0,13.1,352.1,Exeter
2023-05-24 18:00:00,19.1,0.0,0.0,13.6,338.2,Exeter
2023-05-24 19:00:00,17.0,0.0,0.0,14.8,325.9,Exeter
2023-05-24 20:00:00,14.6,0.0,0.0,11.8,322.4,Exeter
2023-05-24 21:00:00,13.0,0.0,0.0,10.8,323.1,Exeter
2023-05-24 22:00:00,12.6,0.0,0.0,10.8,1.9,Exeter
2023-05-24 23:00:00,12.6,0.0,0.0,13.8,27.9,Exeter
2023-05-25 00:00:00,11.9,0.0,0.0,15.6,23.0,Exeter
2023-05-25 01:00:00,10.9,0.0,0.0,14.7,21.5,Exeter
2023-05-25 02:00:00,10.1,0.0,0.0,13.3,12.5,Exeter
2023-05-25 03:00:00,9.8,0.0,0.0,11.7,8.9,Exeter
2023-05-25 04:00:00,9.6,0.0,0.0,9.8,8.4,Exeter
